Time Stamp,time,P up,P down,T,Water in,Water out,Gas in,MFC measure,MFC set,Gas out,Meter measure,
,437.4656331,1186.495472,1128.709737,6.699548,0,0,0.64,0,0,0,0,16
,437.4822997,1186.415603,1128.7958,6.689797,0,0,0.64,0,0,0,0,17
,437.4989663,1186.390496,1128.735825,6.731234,0,0,0.64,0,0,0,0,18
,437.5156329,1186.375793,1128.774297,6.739032,0,0,0.64,0,0,0,0,19
,437.5322995,1186.331943,1128.828939,6.702992,0,0,0.64,0,0,0,0,0
,437.5489661,1186.336567,1128.777661,6.702028,0,0,0.64,0,0,0,0,1
,437.5656327,1186.320036,1128.809629,6.710912,0,0,0.64,0,0,0,0,2
,,,,,,,,,,,,
,,,,,,,,,,,,
,437.6656323,1186.246717,1129.0581,6.957304,0,0,0.64,0,0,0,0,5
,437.7156321,1187.041394,1130.551295,7.665985,0,0,0.64,0,0,0,0,6
,437.7322987,1187.194856,1131.244757,7.436496,0,0,0.64,0,0,0,0,7
,437.7489653,1186.701397,1131.271318,6.748397,0,0,0.64,0,0,0,0,8
,437.7656319,1186.148092,1130.585331,6.842906,0,0,0.64,0,0,0,0,9
,437.7822985,1185.787314,1129.177577,6.828674,0,0,0.64,0,0,0,0,10
,437.8156317,1185.216969,1110.796161,6.812201,0,0,0.64,0,0,0,0,11
,437.8322983,1184.907933,1086.476826,6.76453,0,0,0.64,0,0,0,0,12
,437.8489649,1184.673795,1069.307069,6.760849,0,0,0.64,0,0,0,0,13
,437.8656315,1184.530115,1050.64646,6.795905,0,0,0.64,0,0,0,0,14
,437.8822981,1184.34394,1043.914314,6.765891,0,0,0.64,0,0,0,0,15
,437.8989647,1184.278774,1040.561248,6.76528,0,0,0.64,0,0,0,0,16
,437.9156313,1184.198333,1040.383491,6.730233,0,0,0.64,0,0,0,0,17
,437.9322979,1184.1318,1040.356605,6.739223,0,0,0.64,0,0,0,0,18
,437.9656311,1184.045866,1042.772198,6.725115,0,0,0.64,0,0,0,0,19
,437.9822977,1184.009722,1039.743899,6.760052,0,0,0.64,0,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
,438.0989639,1184.065305,1039.857047,6.746,0,0,0.64,0,0,0,0,3
,438.1156305,1184.062931,1041.124071,6.73466,0,0,0.64,0,0,0,0,4
,438.1322971,1184.099696,1041.688388,6.782121,0,0,0.64,0,0,0,0,5
,438.1656303,1184.057301,1043.748542,6.751643,0,0,0.64,0,0,0,0,6
,438.1822969,1184.07101,1042.65469,6.748959,0,0,0.64,0,0,0,0,7
,438.1989635,1184.061042,1045.013049,6.779374,0,0,0.64,0,0,0,0,8
,438.2156301,1184.064833,1061.061546,6.762381,0,0,0.64,0,0,0,0,9
,438.2322967,1184.107178,1054.68641,6.740377,0,0,0.64,0,0,0,0,10
,438.2489633,1184.086149,1051.523783,6.778269,0,0,0.64,0,0,0,0,11
,438.2656299,1184.126344,1055.176027,6.776181,0,0,0.64,0,0,0,0,12
,438.2989631,1184.213633,1045.838322,6.769393,0,0,0.64,0,0,0,0,13
,438.3156297,1184.259285,1045.009561,6.757771,0,0,0.64,0,0,0,0,14
,438.3322963,1184.346053,1041.67299,6.805329,0,0,0.64,0,0,0,0,15
,438.3489629,1184.393208,1041.427334,6.786726,0,0,0.64,0,0,0,0,16
,438.3656295,1184.43891,1039.707072,6.782078,0,0,0.64,0,0,0,0,17
,438.3822961,1184.463967,1041.432243,6.778122,0,0,0.64,0,0,0,0,18
,,,,,,,,,,,,
,,,,,,,,,,,,
,438.5156289,1184.440327,1039.159922,6.802836,0,0,0.64,0,0,0,0,1
,438.5322955,1184.392637,1039.026766,6.72094,0,0,0.64,0,0,0,0,2
,438.5489621,1184.393519,1038.943519,6.782633,0,0,0.64,0,0,0,0,3
,438.5656287,1184.38278,1038.930362,6.788904,0,0,0.64,0,0,0,0,4
,438.5822953,1184.424778,1039.69855,6.77345,0,0,0.64,0,0,0,0,5
,438.5989619,1184.450221,1039.990975,6.769988,0,0,0.64,0,0,0,0,6
,438.6322951,1184.607436,1039.470885,6.741835,0,0,0.64,0,0,0,0,7
,438.6489617,1184.790454,1039.235071,6.969233,0,0,0.64,0,0,0,0,8
,438.6656283,1185.21723,1043.38939,7.231384,0,0,0.64,0,0,0,0,9
,438.6822949,1185.702374,1040.3358,7.510627,0,0,0.64,0,0,0,0,10
,438.6989615,1186.128927,1040.619479,7.691868,0,0,0.64,0,0,0,0,11
,438.7156281,1186.449708,1044.127279,7.503299,0,0,0.64,0,0,0,0,12
,438.7322947,1185.981046,1070.271901,6.814727,0,0,0.64,0,0,0,0,13
,438.7489613,1185.318477,1082.790795,6.853846,0,0,0.64,0,0,0,0,14
,438.7656279,1184.818034,1103.669133,6.839165,0,0,0.64,0,0,0,0,15
,438.8156277,1183.836573,1043.769173,6.753373,0,0,0.64,0,0,0,0,16
,,,,,,,,,,,,
,,,,,,,,,,,,
,438.9156273,1183.145318,1046.857099,6.763802,0,0,0.64,0,0,0,0,19
,438.9322939,1183.158704,1043.503235,6.808193,0,0,0.64,0,0,0,0,0
,438.9656271,1183.172749,1048.897792,6.759874,0,0,0.64,0,0,0,0,1
,438.9822937,1183.133498,1058.74577,6.748251,0,0,0.64,0,0,0,0,2
,438.9989603,1183.191144,1040.898099,6.783257,0,0,0.64,0,0,0,0,3
,439.0156269,1183.245733,1040.675866,6.801727,0,0,0.64,0,0,0,0,4
,439.0322935,1183.374187,1039.443451,6.758661,0,0,0.64,0,0,0,0,5
,439.0489601,1183.489342,1038.847987,6.787763,0,0,0.64,0,0,0,0,6
,439.0656267,1183.530632,1040.411447,6.751027,0,0,0.64,0,0,0,0,7
,439.0822933,1183.542166,1038.594906,6.769319,0,0,0.64,0,0,0,0,8
,439.0989599,1183.627616,1038.506377,6.835017,0,0,0.64,0,0,0,0,9
,439.1156265,1183.754578,1038.437357,6.781225,0,0,0.64,0,0,0,0,10
,439.1322931,1183.84802,1038.422905,6.778901,0,0,0.64,0,0,0,0,11
,439.1822929,1183.948285,1038.447648,6.764304,0,0,0.64,0,0,0,0,12
,439.2156261,1183.977954,1038.400455,6.78647,0,0,0.64,0,0,0,0,13
,439.2322927,1183.980974,1038.371975,6.796656,0,0,0.64,0,0,0,0,14
,,,,,,,,,,,,
,,,,,,,,,,,,
,439.3322923,1184.229642,1038.308412,6.809176,0,0,0.64,0,0,0,0,17
,439.3489589,1184.275045,1038.33911,6.747681,0,0,0.64,0,0,0,0,18
,439.3656255,1184.307224,1038.478046,6.786488,0,0,0.64,0,0,0,0,19
,439.3822921,1184.324836,1038.507498,6.790923,0,0,0.64,0,0,0,0,0
,439.3989587,1184.365591,1038.482656,6.753247,0,0,0.64,0,0,0,0,1
,439.4156253,1184.39557,1038.432274,6.776584,0,0,0.64,0,0,0,0,2
,439.4322919,1184.403363,1038.399957,6.767843,0,0,0.64,0,0,0,0,3
,439.4489585,1184.376168,1038.515122,6.773702,0,0,0.64,0,0,0,0,4
,439.4656251,1184.374105,1038.454026,6.784401,0,0,0.64,0,0,0,0,5
,439.4822917,1184.379437,1038.489159,6.71104,0,0,0.64,0,0,0,0,6
,439.4989583,1184.346488,1038.363304,6.725514,0,0,0.64,0,0,0,0,7
,439.5656247,1184.316297,1042.898228,6.738556,0,0,0.64,0,0,0,0,8
,439.5822913,1184.338707,1044.137694,6.778113,0,0,0.64,0,0,0,0,9
,439.5989579,1184.312631,1045.219486,6.776096,0,0,0.64,0,0,0,0,10
,439.6322911,1184.408819,1040.569221,6.736582,0,0,0.64,0,0,0,0,11
,439.6489577,1184.394638,1039.016027,6.761984,0,0,0.64,0,0,0,0,12
,,,,,,,,,,,,
,,,,,,,,,,,,
,439.7322907,1184.304912,1039.071566,6.771576,0,0,0.64,0,0,0,0,15
,439.7489573,1184.35658,1038.92067,6.751352,0,0,0.64,0,0,0,0,16
,439.7656239,1184.372129,1039.076226,6.734695,0,0,0.64,0,0,0,0,17
,439.7822905,1184.404755,1039.923674,6.743142,0,0,0.64,0,0,0,0,18
,439.7989571,1184.445125,1043.48978,6.768227,0,0,0.64,0,0,0,0,19
,439.8156237,1184.385577,1047.692911,6.771759,0,0,0.64,0,0,0,0,0
,439.8322903,1184.369879,1050.437731,6.786797,0,0,0.64,0,0,0,0,1
,439.8489569,1184.392351,1045.249934,6.760108,0,0,0.64,0,0,0,0,2
,439.8656235,1184.37065,1042.385339,6.739622,0,0,0.64,0,0,0,0,3
,439.9322899,1184.316944,1056.418483,6.746587,0,0,0.64,0,0,0,0,4
,439.9656231,1184.353771,1078.437067,6.806422,0,0,0.64,0,0,0,0,5
,439.9822897,1184.364323,1082.541601,6.784645,0,0,0.64,0,0,0,0,6
,439.9989563,1184.363515,1093.828904,6.755926,0,0,0.64,0,0,0,0,7
,440.0156229,1184.344723,1104.181598,6.76263,0,0,0.64,0,0,0,0,8
,440.0322895,1184.32726,1105.258307,6.758194,0,0,0.64,0,0,0,0,9
,440.0489561,1184.335264,1104.713798,6.790615,0,0,0.64,0,0,0,0,10
,,,,,,,,,,,,
,,,,,,,,,,,,
,440.1322891,1184.381289,1080.952253,6.725394,0,0,0.64,0,0,0,0,13
,440.1489557,1184.361179,1078.741925,6.729684,0,0,0.64,0,0,0,0,14
,440.1656223,1184.366859,1074.105614,6.779068,0,0,0.64,0,0,0,0,15
,440.1822889,1184.368238,1068.018666,6.777224,0,0,0.64,0,0,0,0,16
,440.1989555,1184.409901,1063.401093,6.807529,0,0,0.64,0,0,0,0,17
,440.2156221,1184.475974,1056.301473,6.780196,0,0,0.64,0,0,0,0,18
,440.2322887,1184.486824,1047.145013,6.752862,0,0,0.64,0,0,0,0,19
,440.3156217,1184.428358,1044.708714,6.757359,0,0,0.64,0,0,0,0,0
,440.3322883,1184.419073,1042.135372,6.770617,0,0,0.64,0,0,0,0,1
,440.3489549,1184.39127,1038.985578,6.723961,0,0,0.64,0,0,0,0,2
,440.3656215,1184.411653,1039.686839,6.760192,0,0,0.64,0,0,0,0,3
,440.3822881,1184.364883,1038.670056,6.728182,0,0,0.64,0,0,0,0,4
,440.3989547,1184.362931,1038.271809,6.724562,0,0,0.64,0,0,0,0,5
,440.4156213,1184.388374,1038.346061,6.779147,0,0,0.64,0,0,0,0,6
,440.4322879,1184.371545,1038.248188,6.759784,0,0,0.64,0,0,0,0,7
,440.4489545,1184.414885,1038.401626,6.767509,0,0,0.64,0,0,0,0,8
,,,,,,,,,,,,
,,,,,,,,,,,,
,440.5322875,1184.404208,1038.705687,6.728423,0,0,0.64,0,0,0,0,11
,440.5489541,1184.437008,1038.323736,6.756077,0,0,0.64,0,0,0,0,12
,440.5656207,1184.435306,1042.067873,6.776436,0,0,0.64,0,0,0,0,13
,440.5822873,1184.444329,1038.747971,6.768409,0,0,0.64,0,0,0,0,14
,440.6322871,1184.533023,1038.073296,6.767707,0,0,0.64,0,0,0,0,15
,440.6822869,1184.469461,1039.189772,6.767703,0,0,0.64,0,0,0,0,16
,440.6989535,1184.460922,1041.096313,6.733985,0,0,0.64,0,0,0,0,17
,440.7156201,1184.4932,1039.855726,6.744617,0,0,0.64,0,0,0,0,18
,440.7322867,1184.466378,1040.224446,6.764937,0,0,0.64,0,0,0,0,19
,440.7489533,1184.412536,1047.74272,6.755812,0,0,0.64,0,0,0,0,0
,440.7656199,1184.402145,1047.386882,6.778006,0,0,0.64,0,0,0,0,1
,440.7822865,1184.421012,1051.392496,6.746313,0,0,0.64,0,0,0,0,2
,440.7989531,1184.453278,1040.412918,6.756085,0,0,0.64,0,0,0,0,3
,440.8156197,1184.456199,1038.467581,6.753176,0,0,0.64,0,0,0,0,4
,440.8322863,1184.532464,1038.113836,6.747904,0,0,0.64,0,0,0,0,5
,440.8489529,1184.526212,1038.043296,6.814434,0,0,0.64,0,0,0,0,6
,,,,,,,,,,,,
,,,,,,,,,,,,
,440.9322859,1184.661738,1038.059791,6.758903,0,0,0.64,0,0,0,0,9
,440.9822857,1184.733404,1038.410272,6.812084,0,0,0.64,0,0,0,0,10
,440.9989523,1184.740713,1038.069733,6.752456,0,0,0.64,0,0,0,0,11
,441.0489521,1184.689542,1038.788934,6.755169,0,0,0.64,0,0,0,0,12
,441.0656187,1184.670675,1038.214351,6.782193,0,0,0.64,0,0,0,0,13
,441.0822853,1184.685776,1040.027677,6.743867,0,0,0.64,0,0,0,0,14
,441.0989519,1184.670812,1045.227359,6.743467,0,0,0.64,0,0,0,0,15
,441.1156185,1184.605236,1046.311269,6.76152,0,0,0.64,0,0,0,0,16
,441.1322851,1184.610705,1046.536468,6.76716,0,0,0.64,0,0,0,0,17
,441.1489517,1184.631026,1045.086479,6.769194,0,0,0.64,0,0,0,0,18
,441.1656183,1184.682271,1038.224342,6.723412,0,0,0.64,0,0,0,0,19
,441.1822849,1184.706098,1038.224317,6.743341,0,0,0.64,0,0,0,0,0
,441.1989515,1184.684919,1038.885338,6.771192,0,0,0.64,0,0,0,0,1
,441.2156181,1184.643033,1049.311512,6.784098,0,0,0.64,0,0,0,0,2
,441.2322847,1184.666486,1047.332314,6.783793,0,0,0.64,0,0,0,0,3
,441.2489513,1184.649695,1042.740529,6.761258,0,0,0.64,0,0,0,0,4
,,,,,,,,,,,,
,,,,,,,,,,,,
,441.3656175,1184.665169,1038.449491,6.783975,0,0,0.64,0,0,0,0,7
,441.4156173,1184.664125,1039.825601,6.748284,0,0,0.64,0,0,0,0,8
,441.4322839,1184.659949,1039.89948,6.749195,0,0,0.64,0,0,0,0,9
,441.4489505,1184.629472,1039.868982,6.745243,0,0,0.64,0,0,0,0,10
,441.4656171,1184.631846,1039.656192,6.702222,0,0,0.64,0,0,0,0,11
,441.4822837,1184.624364,1039.377646,6.707379,0,0,0.64,0,0,0,0,12
,441.4989503,1184.599879,1039.366209,6.733378,0,0,0.64,0,0,0,0,13
,441.5156169,1184.641429,1039.172978,6.763296,0,0,0.64,0,0,0,0,14
,441.5322835,1184.619517,1038.996816,6.766154,0,0,0.64,0,0,0,0,15
,441.5489501,1184.609375,1038.86209,6.764651,0,0,0.64,0,0,0,0,16
,441.5656167,1184.628578,1038.721908,6.747245,0,0,0.64,0,0,0,0,17
,441.5822833,1184.657227,1038.530023,6.744859,0,0,0.64,0,0,0,0,18
,441.5989499,1184.690412,1038.442315,6.74673,0,0,0.64,0,0,0,0,19
,441.6322831,1184.727128,1038.225464,6.793469,0,0,0.64,0,0,0,0,0
,441.6489497,1184.749363,1038.296302,6.814368,0,0,0.64,0,0,0,0,1
,441.6822829,1185.243891,1038.692904,7.181966,0,0,0.64,0,0,0,0,2
,,,,,,,,,,,,
,,,,,,,,,,,,
,441.7989491,1184.217723,1040.030468,6.837977,0,0,0.64,0,0,0,0,5
,441.8156157,1183.840911,1050.252573,6.813926,0,0,0.64,0,0,0,0,6
,441.8322823,1183.599513,1043.033477,6.789308,0,0,0.64,0,0,0,0,7
,441.8489489,1183.405235,1043.242305,6.826214,0,0,0.64,0,0,0,0,8
,441.8656155,1183.254508,1040.856837,6.830822,0,0,0.64,0,0,0,0,9
,441.8822821,1183.157859,1042.949706,6.801811,0,0,0.64,0,0,0,0,10
,441.8989487,1183.085497,1041.648222,6.782266,0,0,0.64,0,0,0,0,11
,441.9156153,1183.062963,1040.576821,6.803053,0,0,0.64,0,0,0,0,12
,441.9322819,1183.072608,1045.430955,6.802762,0,0,0.64,0,0,0,0,13
,441.9656151,1183.055121,1040.592145,6.778857,0,0,0.64,0,0,0,0,14
,441.9822817,1183.060167,1040.744412,6.77628,0,0,0.64,0,0,0,0,15
,441.9989483,1183.080936,1040.766463,6.801633,0,0,0.64,0,0,0,0,16
,442.0322815,1183.188795,1041.307284,6.82497,0,0,0.64,0,0,0,0,17
,442.0489481,1183.232135,1047.440852,6.855816,0,0,0.64,0,0,0,0,18
,442.0656147,1183.23129,1049.301944,6.800122,0,0,0.64,0,0,0,0,19
,442.0822813,1183.282088,1049.056413,6.787253,0,0,0.64,0,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
,442.1989475,1183.691638,1045.676113,6.804604,0,0,0.64,0,0,0,0,3
,442.2156141,1183.772576,1045.432774,6.792816,0,0,0.64,0,0,0,0,4
,442.2322807,1183.854409,1045.320972,6.788914,0,0,0.64,0,0,0,0,5
,442.2489473,1183.998847,1045.234486,6.7945,0,0,0.64,0,0,0,0,6
,442.2656139,1184.086559,1045.342102,6.804956,0,0,0.64,0,0,0,0,7
,442.2989471,1184.12177,1044.796596,6.749086,0,0,0.64,0,0,0,0,8
,442.3156137,1184.069369,1044.686763,6.786676,0,0,0.64,0,0,0,0,9
,442.3322803,1184.068972,1044.670143,6.815972,0,0,0.64,0,0,0,0,10
,442.3489469,1184.07188,1044.666381,6.789198,0,0,0.64,0,0,0,0,11
,442.3822801,1184.153253,1044.597934,6.810937,0,0,0.64,0,0,0,0,12
,442.3989467,1184.179565,1044.490716,6.775408,0,0,0.64,0,0,0,0,13
,442.4156133,1184.201391,1044.560534,6.803126,0,0,0.64,0,0,0,0,14
,442.4322799,1184.237174,1044.639321,6.793842,0,0,0.64,0,0,0,0,15
,442.4489465,1184.292521,1044.575758,6.761267,0,0,0.64,0,0,0,0,16
,442.4656131,1184.318647,1044.135078,6.747682,0,0,0.64,0,0,0,0,17
,442.5156129,1184.439494,1044.103857,6.760312,0,0,0.64,0,0,0,0,18
,,,,,,,,,,,,
,,,,,,,,,,,,
,442.5989459,1184.403723,1043.779464,6.803367,0,0,0.64,0,0,0,0,1
,442.6322791,1184.418054,1043.839414,6.812658,0,0,0.64,0,0,0,0,2
,442.6489457,1184.41317,1051.698276,6.706637,0,0,0.64,0,0,0,0,3
,442.6656123,1184.360706,1065.794211,5.864337,0,0,0.64,0,0,0,0,4
,442.6822789,1184.398963,1065.468497,5.781327,0,0,0.64,0,0,0,0,5
,442.6989455,1184.449015,1065.249004,5.648707,0,0,0.64,0,0,0,0,6
,442.7322787,1184.610493,1064.700534,5.620138,0,0,0.64,0,0,0,0,7
,442.7489453,1184.824223,1064.405219,5.607813,0,0,0.64,0,0,0,0,8
,442.7656119,1185.181658,1064.460858,5.703119,0,0,0.64,0,0,0,0,9
,442.7822785,1185.634859,1064.077885,5.701658,0,0,0.64,0,0,0,0,10
,442.7989451,1186.185554,1063.968525,5.700722,0,0,0.64,0,0,0,0,11
,442.8156117,1186.652886,1063.881764,5.691244,0,0,0.64,0,0,0,0,12
,442.8322783,1187.265627,1063.664464,5.649863,0,0,0.64,0,0,0,0,13
,442.8822781,1188.988605,1063.006334,5.729922,0,0,0.64,0,0,0,0,14
,442.8989447,1189.481132,1063.062647,5.701761,0,0,0.64,0,0,0,0,15
,442.9156113,1189.973583,1062.930313,5.718629,0,0,0.64,0,0,0,0,16
,,,,,,,,,,,,
,,,,,,,,,,,,
,443.0156109,1192.560195,1063.44547,5.650213,0,0,0.64,0,0,0,0,19
,443.0322775,1192.851446,1063.705029,5.71168,0,0,0.64,0,0,0,0,0
,443.0489441,1193.226791,1063.839082,5.639774,0,0,0.64,0,0,0,0,1
,443.0822773,1193.774477,1063.991872,5.665323,0,0,0.64,0,0,0,0,2
,443.0989439,1193.955855,1064.092113,5.683616,0,0,0.64,0,0,0,0,3
,443.1156105,1194.177365,1064.204314,5.688167,0,0,0.64,0,0,0,0,4
,443.1322771,1194.411566,1064.19193,5.702321,0,0,0.64,0,0,0,0,5
,443.1489437,1194.612904,1064.235535,5.69211,0,0,0.64,0,0,0,0,6
,443.1656103,1194.718365,1064.352694,5.634887,0,0,0.64,0,0,0,0,7
,443.1822769,1194.82738,1064.374571,5.637391,0,0,0.64,0,0,0,0,8
,443.1989435,1194.941081,1064.355833,5.648085,0,0,0.64,0,0,0,0,9
,443.2489433,1195.155172,1063.939646,5.671482,0,0,0.64,0,0,0,0,10
,443.2656099,1195.229995,1063.798143,5.709766,0,0,0.64,0,0,0,0,11
,443.2989431,1195.378497,1063.427231,5.657294,0,0,0.64,0,0,0,0,12
,443.3156097,1195.432191,1063.299756,5.618513,0,0,0.64,0,0,0,0,13
,443.3322763,1195.408016,1063.137945,5.601967,0,0,0.64,0,0,0,0,14
,,,,,,,,,,,,
,,,,,,,,,,,,
,443.4322759,1195.559626,1062.13823,5.566506,0,0,0.64,0,0,0,0,17
,443.4489425,1195.632112,1062.134766,5.558191,0,0,0.64,0,0,0,0,18
,443.4656091,1195.691076,1062.048654,5.544927,0,0,0.64,0,0,0,0,19
,443.4822757,1195.648494,1062.053737,5.660568,0,0,0.64,0,0,0,0,0
,443.4989423,1195.712068,1062.068413,5.635352,0,0,0.64,0,0,0,0,1
,443.5156089,1195.738766,1062.032034,5.638856,0,0,0.64,0,0,0,0,2
,443.5322755,1195.660861,1062.087649,5.599844,0,0,0.64,0,0,0,0,3
,443.5489421,1195.668828,1062.113039,5.619675,0,0,0.64,0,0,0,0,4
,443.5656087,1195.682798,1062.081071,5.640079,0,0,0.64,0,0,0,0,5
,443.6322751,1195.812446,1061.740731,5.593697,0,0,0.64,0,0,0,0,6
,443.6489417,1195.819505,1061.521661,5.594403,0,0,0.64,0,0,0,0,7
,443.6656083,1195.793653,1061.236787,5.579644,0,0,0.64,0,0,0,0,8
,443.6822749,1195.781982,1061.022252,5.575279,0,0,0.64,0,0,0,0,9
,443.6989415,1195.778987,1060.762145,5.523001,0,0,0.64,0,0,0,0,10
,443.7156081,1195.848366,1060.546614,5.608972,0,0,0.64,0,0,0,0,11
,443.7322747,1195.90109,1060.062478,5.666622,0,0,0.64,0,0,0,0,12
,,,,,,,,,,,,
,,,,,,,,,,,,
,443.8322743,1196.303182,1041.332575,5.664311,0,0,0.64,0,0,0,0,15
,443.8489409,1196.334628,1039.894023,5.65601,0,0,0.64,0,0,0,0,16
,443.8656075,1196.28736,1046.711609,5.635989,0,0,0.64,0,0,0,0,17
,443.8822741,1196.217658,1050.505704,5.6401,0,0,0.64,0,0,0,0,18
,443.8989407,1196.155562,1052.322968,5.63316,0,0,0.64,0,0,0,0,19
,443.9156073,1196.12879,1057.988895,5.621847,0,0,0.64,0,0,0,0,0
,443.9322739,1196.069553,1055.247812,5.549731,0,0,0.64,0,0,0,0,1
,443.9989403,1195.935369,1058.142208,5.595708,0,0,0.64,0,0,0,0,2
,444.0156069,1195.946344,1059.167812,5.590812,0,0,0.64,0,0,0,0,3
,444.0322735,1196.029619,1059.615469,5.564447,0,0,0.64,0,0,0,0,4
,444.0489401,1196.041202,1062.133869,5.570957,0,0,0.64,0,0,0,0,5
,444.0656067,1196.097108,1086.440098,5.653567,0,0,0.64,0,0,0,0,6
,444.0822733,1196.143233,1084.393824,5.621599,0,0,0.64,0,0,0,0,7
,444.0989399,1196.139317,1065.915705,5.641451,0,0,0.64,0,0,0,0,8
,444.1322731,1196.198952,1061.519917,5.549174,0,0,0.64,0,0,0,0,9
,444.1489397,1196.180246,1060.149264,5.593455,0,0,0.64,0,0,0,0,10
,,,,,,,,,,,,
,,,,,,,,,,,,
,444.2322727,1196.14199,1065.184943,5.666848,0,0,0.64,0,0,0,0,13
,444.2489393,1196.111538,1063.268809,5.681931,0,0,0.64,0,0,0,0,14
,444.2656059,1196.105212,1045.370756,5.644315,0,0,0.64,0,0,0,0,15
,444.2989391,1196.079708,1040.908315,5.612317,0,0,0.64,0,0,0,0,16
,444.3156057,1196.028289,1040.10791,5.634014,0,0,0.64,0,0,0,0,17
,444.3656055,1195.866649,1040.059048,5.626051,0,0,0.64,0,0,0,0,18
,444.3822721,1195.792298,1039.941689,5.614443,0,0,0.64,0,0,0,0,19
,444.3989387,1195.8818,1039.676623,5.61276,0,0,0.64,0,0,0,0,0
,444.4156053,1196.001827,1039.954322,5.641955,0,0,0.64,0,0,0,0,1
,444.4322719,1196.068261,1039.852661,5.620668,0,0,0.64,0,0,0,0,2
,444.4489385,1196.090148,1039.888442,5.594986,0,0,0.64,0,0,0,0,3
,444.4822717,1195.955666,1039.74203,5.549131,0,0,0.64,0,0,0,0,4
,444.4989383,1195.967859,1039.509431,5.567545,0,0,0.64,0,0,0,0,5
,444.5156049,1196.070162,1039.608052,5.560356,0,0,0.64,0,0,0,0,6
,444.5322715,1196.175585,1040.012478,5.547441,0,0,0.64,0,0,0,0,7
,444.5489381,1196.157601,1041.509012,5.554459,0,0,0.64,0,0,0,0,8
,,,,,,,,,,,,
,,,,,,,,,,,,
,444.6489377,1195.93082,1045.208547,5.634413,0,0,0.64,0,0,0,0,11
,444.6656043,1195.953441,1040.537203,5.861127,0,0,0.64,0,0,0,0,12
,444.6822709,1196.162063,1041.924899,6.206659,0,0,0.64,0,0,0,0,13
,444.7322707,1196.293127,1063.534149,6.304146,0,0,0.64,0,0,0,0,14
,444.7489373,1195.557973,1066.564591,5.379774,0,0,0.64,0,0,0,0,15
,444.7656039,1194.779727,1066.210946,5.300118,0,0,0.64,0,0,0,0,16
,444.7822705,1194.223104,1065.870157,5.38831,0,0,0.64,0,0,0,0,17
,444.7989371,1193.865421,1065.441861,5.474388,0,0,0.64,0,0,0,0,18
,444.8322703,1193.49941,1064.860899,5.599889,0,0,0.64,0,0,0,0,19
,444.8489369,1193.385398,1064.650351,5.610474,0,0,0.64,0,0,0,0,0
,444.8656035,1193.307269,1064.568873,5.559694,0,0,0.64,0,0,0,0,1
,444.8822701,1193.288824,1064.483433,5.58256,0,0,0.64,0,0,0,0,2
,444.8989367,1193.298593,1064.32693,5.63773,0,0,0.64,0,0,0,0,3
,444.9156033,1193.366058,1064.213932,5.558775,0,0,0.64,0,0,0,0,4
,444.9322699,1193.479188,1064.059322,5.574613,0,0,0.64,0,0,0,0,5
,444.9656031,1193.642605,1064.108658,5.579502,0,0,0.64,0,0,0,0,6
,,,,,,,,,,,,
,,,,,,,,,,,,
,445.0489361,1194.363366,1064.090742,5.560024,0,0,0.64,0,0,0,0,9
,445.0989359,1194.677225,1064.081125,5.660659,0,0,0.64,0,0,0,0,10
,445.1156025,1194.775949,1064.198309,5.658623,0,0,0.64,0,0,0,0,11
,445.1322691,1194.877159,1064.186423,5.616592,0,0,0.64,0,0,0,0,12
,445.1489357,1194.980146,1064.161133,5.6274,0,0,0.64,0,0,0,0,13
,445.1822689,1195.112652,1064.242362,5.594068,0,0,0.64,0,0,0,0,14
,445.1989355,1195.177942,1064.271639,5.589779,0,0,0.64,0,0,0,0,15
,445.2156021,1195.201209,1064.060369,5.587795,0,0,0.64,0,0,0,0,16
,445.2322687,1195.242685,1063.5712,5.602102,0,0,0.64,0,0,0,0,17
,445.2489353,1195.225806,1063.082107,5.616773,0,0,0.64,0,0,0,0,18
,445.2656019,1195.26154,1062.100356,5.61325,0,0,0.64,0,0,0,0,19
,445.2989351,1195.247321,1058.737298,5.545225,0,0,0.64,0,0,0,0,0
,445.3156017,1195.251534,1056.655467,5.59264,0,0,0.64,0,0,0,0,1
,445.3322683,1195.255487,1055.311026,5.526272,0,0,0.64,0,0,0,0,2
,445.3489349,1195.279276,1054.053471,5.583997,0,0,0.64,0,0,0,0,3
,445.3656015,1195.356597,1052.72854,5.628663,0,0,0.64,0,0,0,0,4
,,,,,,,,,,,,
,,,,,,,,,,,,
,445.4822677,1195.515689,1043.648127,5.595303,0,0,0.64,0,0,0,0,7
,445.4989343,1195.572416,1048.437577,5.595307,0,0,0.64,0,0,0,0,8
,445.5322675,1195.557463,1046.483819,5.63425,0,0,0.64,0,0,0,0,9
,445.5489341,1195.538397,1045.501196,5.668305,0,0,0.64,0,0,0,0,10
,445.5656007,1195.464158,1045.720814,5.633738,0,0,0.64,0,0,0,0,11
,445.5822673,1195.445826,1040.923141,5.630104,0,0,0.64,0,0,0,0,12
,445.5989339,1195.400957,1041.480457,5.707943,0,0,0.64,0,0,0,0,13
,445.6322671,1195.466918,1039.97752,5.665949,0,0,0.64,0,0,0,0,14
